Name,Date of 10k Filing,Negative,Neutral,Positive,Compound
AAPL,2022-10-27T18:01:14-04:00,0.08110215053763441,0.8346209677419353,0.08424462365591401,0.011531182795698921
AAPL,2021-10-28T18:04:28-04:00,0.07662880886426592,0.8362216066481992,0.08713019390581722,0.03762603878116344
AAPL,2020-10-29T18:06:25-04:00,0.07395999999999997,0.8383813333333335,0.08763999999999998,0.0606064
AAPL,2019-10-30T18:12:36-04:00,0.07346049046321527,0.8385858310626705,0.08795367847411445,0.062150681198910054
AAPL,2018-11-05T08:01:40-05:00,0.06344893617021276,0.843793617021277,0.09274893617021275,0.1168710638297872
AAPL,2017-11-03T08:01:37-04:00,0.06359957627118645,0.8467182203389836,0.08968220338983052,0.10019470338983051
AAPL,2016-10-26T16:42:16-04:00,0.06396610169491529,0.8487987288135598,0.08722881355932205,0.09891101694915252
AAPL,2015-10-28T16:31:09-04:00,0.05830188679245285,0.8499547169811325,0.09173396226415095,0.12894433962264143
AAPL,2014-10-27T17:11:55-04:00,0.05526992753623189,0.8559384057971026,0.08877536231884064,0.13506684782608688
